ID,Round_Numb,Year,Show,Date,Show_Round,Class_Short,Class Numb,Class_Round,Full_Group,Group_State,EA_Tot_Sc,EA_Tot_Rnk,MA_Tot_Sc,MA_Tot_Rnk,DA_Tot_Sc,DA_Tot_Rnk,Tot_GE_Sc,Tot_GE_Rnk,Subtot_Sc,Subtot_Rnk,Pen_Sc,Tot_Sc,Seed Score,Tot_Rnk,Ovr_Rnk,Attend,WC Round,Prv Class,Prv Attend,Prv WC Round,Prv Fin Score,Prv Fin Place,Fin Score,Fin Place,Finalist
22878,1,2015,Southwest Power Regional,3/14/2015,Prelims,IO,3,-,CGT Dallas (TX),TX,15.3,3,15.7,1,16,2,31.9,2,78.9,2,0,78.9,80.40,2,2,1,3,3,0,0,0,0,86.4,11,1
22879,1,2015,Southwest Power Regional,3/14/2015,Prelims,IO,3,-,Redemption Guard (TX),TX,16,1,15.4,3,15.4,3,30.8,3,77.6,3,0,77.6,79.10,3,3,1,2,1,1,2,83.05,24,81.8,21,0
22880,1,2015,Southwest Power Regional,3/14/2015,Prelims,IO,3,-,Brenham Independent (TX),TX,15,4,15.5,2,15.3,4,30.8,3,76.6,4,0,76.6,78.10,4,4,1,2,1,1,3,94.525,2,81.7,19,0
22881,1,2015,Southwest Power Regional,3/14/2015,Prelims,SW,6,-,Claudia Taylor Johnson HS (TX),TX,15.7,1,15.1,1,14.7,1,27.8,1,73.3,1,0.6,72.7,74.20,1,1,1,2,6,0,0,0,0,79.1,17,0
22882,1,2015,Southwest Power Regional,3/14/2015,Prelims,IW,5,-,Cypress Independent (TX),TX,16.1,1,17,1,16.9,1,33.4,1,83.4,1,0,83.4,84.90,1,1,1,3,5,1,3,91.3,6,87.8,10,1
22883,1,2015,Southwest Power Regional,3/14/2015,Prelims,IW,5,-,Black Gold (TX),TX,15.7,2,16.7,2,16,2,31.6,2,80,2,0.2,79.8,81.30,2,2,1,3,5,1,2,80.2,17,87.6,11,1
22884,1,2015,Southwest Power Regional,3/14/2015,Prelims,IW,5,-,Identity (TX),TX,14.8,3,14.6,3,14.4,3,27,3,70.8,3,0,70.8,72.30,3,3,1,1,5,1,1,77.6,22,74.2,24,0
22885,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Jenison HS (MI),MI,16.21,2,15.08,2,16,1,32.4,1,79.69,1,0,79.69,81.19,1,4,1,2,2,1,2,86.835,18,84.31,27,0
22886,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Kokomo HS (IN),IN,15.74,4,15.27,1,15.2,3,32.2,2,78.41,2,0,78.41,79.91,2,7,1,2,2,1,2,81.865,37,84.38,39,0
22887,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Colerain HS (OH),OH,15.94,3,14.68,3,15.4,2,32.2,2,78.22,3,0,78.22,79.72,3,8,1,2,2,1,2,81.135,41,84.1,29,0
22888,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Eastern HS (KY),KY,16.27,1,13.63,8,15,4,30.5,4,75.4,4,0,75.4,76.90,4,13,1,1,2,0,0,0,0,75.81,75,0
22889,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Middletown HS (OH),OH,15.28,6,13.92,7,14.2,5,28.7,6,72.1,5,0,72.1,73.60,5,17,1,1,2,1,1,74.66,85,78.54,65,0
22891,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Southgate Anderson HS (MI),MI,15.55,5,14.09,4,14,6,27.8,7,71.44,6,0.1,71.34,72.84,7,20,1,1,2,1,2,84.27,28,75.01,79,0
22892,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Franklin HS WG (OH),OH,15.21,7,13.36,9,12.8,8,27.1,8,68.47,8,0,68.47,69.97,8,25,1,1,2,1,1,73.86,86,70.75,110,0
22893,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 2,Kings HS (OH),OH,14.15,9,14,6,12.5,9,27.1,8,67.75,9,0,67.75,69.25,9,26,1,1,2,1,1,78.87,58,72.46,99,0
22894,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Castle HS (IN),IN,16.41,2,15.35,3,16.5,1,34.3,1,82.56,1,0,82.56,84.06,1,1,1,3,2,1,2,87.53,16,90.435,6,1
22895,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Lake Park HS (IL),IL,16.87,1,15.6,1,15.4,3,33.2,2,81.07,2,0.8,80.27,81.77,2,3,1,2,2,1,2,85.66,24,86.77,14,0
22896,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Milford HS (OH),OH,15.41,6,14.63,4,16,2,33.2,2,79.24,3,0,79.24,80.74,3,6,1,2,4,1,1,73.8,34,82.62,57,0
22897,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,LaPorte HS (IN),IN,15.61,4,15.55,2,15,4,31.2,4,77.36,4,0.1,77.26,78.76,4,9,1,2,2,1,1,79.64,54,78.7,64,0
22898,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Paul Laurence Dunbar HS (KY),KY,16.01,3,14.41,5,14.7,5,31,5,76.12,5,0,76.12,77.62,5,11,1,2,2,0,0,0,0,81.14,47,0
22899,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Dixie Heights HS (KY),KY,14.68,7,13.68,7,14.2,6,30.3,7,72.86,6,0,72.86,74.36,6,14,1,1,2,0,0,0,0,78.55,64,0
22900,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Westerville Central HS (OH),OH,15.42,5,12.96,9,13.1,8,30.6,6,72.08,7,0,72.08,73.58,7,18,1,1,2,0,0,0,0,74.15,87,0
22901,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Centerville HS (OH),OH,13.88,8,13.15,8,13.4,7,30.3,7,70.73,8,0,70.73,72.23,8,22,1,1,2,1,1,73.59,88,70.87,107,0
22902,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Northmont HS (OH),OH,13.56,9,13.7,6,12.9,9,27.4,9,67.56,9,0,67.56,69.06,9,27,1,1,2,0,0,0,0,74.26,85,0
22903,1,2015,Mid East Power Regional,3/14/2015,Prelims,SA,2,Round 3,Floyd Central HS B (IN),IN,13.41,10,12.95,10,12.7,10,27.1,10,66.16,10,0,66.16,67.66,10,28,1,1,2,0,0,0,0,69.29,118,0
22904,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,Allegoria (OH),OH,16.34,1,16.6,1,16.7,1,32.7,2,82.34,1,0,82.34,83.84,1,1,1,3,1,1,3,85.5,14,94.36,3,1
22905,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,Artistry IN BLUE (OH),OH,15.61,4,16.41,2,16.1,3,33.4,1,81.52,2,0,81.52,83.02,2,2,1,3,1,1,2,81.83,30,91.39,5,1
22906,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,INov8 (IN),IN,16.14,2,14.88,5,15.9,4,32.1,3,79.02,3,0,79.02,80.52,3,3,1,3,1,0,0,0,0,88.45,10,1
22907,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,Plainfield Winter Guard (IL),IL,15.01,7,15.94,3,16.4,2,31.6,5,78.95,4,0,78.95,80.45,4,4,1,3,1,0,0,0,0,86.24,14,1
22908,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,Southeast Independent (TN),TN,15.94,3,14.02,7,15.4,7,31.7,4,77.06,6,0,77.06,78.56,5,5,1,2,1,1,2,82.6,26,85.24,19,0
22909,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,Purdue University Winter Guard (IN),IN,15.21,6,15.22,4,15.8,5,31.2,6,77.43,5,0.4,77.03,78.53,6,6,1,3,1,1,3,85.005,15,85.98,12,1
22910,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,Black Diamond Independent (OH),OH,15.41,5,14.61,6,15.7,6,30.5,7,76.22,7,0,76.22,77.72,7,7,1,2,1,1,1,74.3,57,83.13,23,0
22911,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,Lancaster Independent (NY),NY,13.82,8,13.56,9,14.2,9,29,8,70.58,8,0,70.58,72.08,8,8,1,1,1,0,0,0,0,78.2,46,0
22914,1,2015,Mid East Power Regional,3/14/2015,Prelims,IA,1,-,New Alliance (OH),OH,13.43,9,13.29,11,13.8,11,26.1,11,66.62,11,0,66.62,68.12,11,11,1,1,1,1,1,67.12,73,73,62,0
22915,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Bellbrook HS (OH),OH,16.8,1,17,1,16.8,1,33.8,1,84.4,1,0,84.4,85.90,1,1,1,3,4,1,3,88.15,8,94.2,2,1
22916,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Francis Howell North HS (MO),MO,15.8,4,16,3,16.1,3,32.5,2,80.4,2,0,80.4,81.90,2,2,1,3,4,1,3,87.1,9,87.2,10,1
22917,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Byrnes HS (SC),SC,16.3,2,16.5,2,15.7,4,31.6,5,80.1,3,0,80.1,81.60,3,3,1,3,4,1,2,85.1,16,88.45,7,1
22918,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Jamestown HS (NY),NY,15.9,3,15.1,6,15.6,5,31.9,3,78.5,4,0,78.5,80.00,4,4,1,2,4,1,1,73,35,85.4,16,0
22919,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Ben Davis HS (IN),IN,15.5,6,15.2,5,15.5,6,31.8,4,78,5,0,78,79.50,5,5,1,3,4,1,3,84.05,14,86,12,1
22920,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Greenfield-Central HS (IN),IN,15.6,5,14.5,8,16.2,2,30.7,6,77,6,0,77,78.50,6,6,1,2,4,1,3,84.75,13,82.6,18,0
22921,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Chesterton HS (IN),IN,15.1,7,15.3,4,15.4,7,29.8,7,75.6,7,0,75.6,77.10,7,7,1,1,4,1,1,72.4,38,78.3,26,0
22923,1,2015,Mid East Power Regional,3/14/2015,Prelims,SO,4,-,Marian Catholic HS (IL),IL,14.3,9,13.8,11,15.2,8,28.7,9,72,9,0,72,73.50,9,9,1,2,4,1,3,89.85,6,80.3,23,0
22925,1,2015,Norfolk Regional,3/14/2015,Prelims,SA,2,Round 1,John Champe HS (VA),VA,12.55,11,13.42,9,14.8,8,26.5,9,67.27,9,0.3,66.97,68.47,9,18,1,1,2,0,0,0,0,71.85,104,0
22930,1,2015,Norfolk Regional,3/14/2015,Prelims,SA,2,Round 2,West Carteret HS (NC),NC,15.94,3,15,5,16.6,2,30.3,2,77.84,2,0,77.84,79.34,2,3,1,3,2,0,0,0,0,87.59,10,1
22931,1,2015,Norfolk Regional,3/14/2015,Prelims,SA,2,Round 2,Corinth Holders HS (NC),NC,16.34,1,15.87,2,15.5,6,28.5,5,76.21,3,0,76.21,77.71,3,5,1,1,2,1,2,82.315,34,79.83,59,0
22935,1,2015,Norfolk Regional,3/14/2015,Prelims,SA,2,Round 2,Powhatan HS (VA),VA,15.01,6,15.06,4,15.2,8,27,8,72.27,7,0,72.27,73.77,7,12,1,1,2,0,0,0,0,73.44,93,0
22936,1,2015,Norfolk Regional,3/14/2015,Prelims,SA,2,Round 2,Grassfield HS (VA),VA,13.15,9,14.87,6,16,3,27.1,7,71.12,8,0,71.12,72.62,8,14,1,1,2,0,0,0,0,70.86,108,0
22939,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,Legacy presented by Carolina Gold (NC),NC,16.74,1,16.67,1,16.7,1,32.7,1,82.81,1,0,82.81,84.31,1,1,1,3,1,1,2,81.78,31,85.74,15,1
22940,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,Carolina Visual Productions (NC),NC,16.21,2,16.34,2,15.5,3,29.5,2,77.55,2,0,77.55,79.05,2,2,1,2,1,1,2,85.47,17,82.43,33,0
22941,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,JMU Nuance (VA),VA,15.68,4,16.07,3,15.2,4,29.1,3,76.05,3,0,76.05,77.55,3,3,1,2,1,1,1,76.33,54,81.88,29,0
22942,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,Co-Motion (NJ),NJ,15.87,3,15.67,4,16.2,2,28.3,4,76.04,4,0,76.04,77.54,4,4,1,2,1,1,2,82.56,27,80.39,36,0
22943,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,Eastern Independent Winterguard (NC),NC,15.28,5,14.34,5,14.4,6,26.6,5,70.62,5,0,70.62,72.12,5,5,1,1,1,1,1,77.91,47,74.66,57,0
22944,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,St. John's Winter Guard (Canada),Canada,14.61,6,12.75,9,14.9,5,25.9,6,68.16,6,0,68.16,69.66,6,6,1,1,1,1,1,75.47,56,73.7,61,0
22945,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,Revolutionary WinterGuard (VA),VA,13.75,7,14.14,6,13.9,7,25.3,7,67.09,7,0,67.09,68.59,7,7,1,1,1,1,1,67.76,72,71.57,68,0
22946,1,2015,Norfolk Regional,3/14/2015,Prelims,IA,1,-,Reynolda (NC),NC,13.41,8,13.28,7,13.8,8,24.5,9,64.99,8,0,64.99,66.49,8,8,1,1,1,1,2,82.43,28,72.93,65,0
22948,1,2015,Norfolk Regional,3/14/2015,Prelims,SO,4,-,Cape Fear HS (NC),NC,16.1,1,15.2,1,16.3,1,31.6,1,79.2,1,0,79.2,80.70,1,1,1,3,4,1,3,88.6,7,90.75,5,1
22949,1,2015,Norfolk Regional,3/14/2015,Prelims,IO,3,-,Stonewall Independent (VA),VA,16.8,1,16.2,1,16.5,1,32.5,1,82,1,0,82,83.50,1,1,1,3,3,1,3,84.15,14,88.7,9,1
22950,1,2015,Norfolk Regional,3/14/2015,Prelims,IO,3,-,Phoenix Independent (OH),OH,15.5,2,15.8,2,15.2,2,30.6,2,77.1,2,0,77.1,78.60,2,2,1,2,3,1,1,73.3,34,83.3,18,0
22951,1,2015,Norfolk Regional,3/14/2015,Prelims,SW,6,-,West Johnston HS (NC),NC,13.7,1,13.9,1,13.8,1,26.4,1,67.8,1,0,67.8,69.30,1,1,1,1,6,1,2,73.8,20,73.7,21,0
22953,3,2015,Norfolk Regional,3/14/2015,Finals,SA,2,-,Northwest Guilford HS (NC),NC,16.21,2,16.14,2,16.5,2,32.6,2,81.45,2,0,81.45,82.95,2,2,1,2,2,1,1,77.14,67,84.08,35,0
22954,3,2015,Norfolk Regional,3/14/2015,Finals,SA,2,-,West Carteret HS (NC),NC,16.14,3,16.13,3,16.4,3,31.4,3,80.07,3,0,80.07,81.57,3,3,1,3,2,0,0,0,0,87.59,10,1
22956,1,2015,Pensacola Regional,3/14/2015,Prelims,IO,3,-,Eklipse (TN),TN,14.3,2,13,3,14.3,3,28.4,3,70,3,0,70,71.50,3,3,1,1,3,1,1,74.3,32,74.4,33,0
22957,1,2015,Pensacola Regional,3/14/2015,Prelims,SW,6,-,Choctawhatchee HS (FL),FL,13.1,1,13,1,13.3,1,26.5,1,65.9,1,0,65.9,67.40,1,1,1,1,6,1,3,83.15,13,72.1,23,0
22959,3,2015,Pensacola Regional,3/14/2015,Finals,SA,2,-,Mandeville HS (LA),LA,16.67,1,16.47,1,16.9,1,33.6,1,83.64,1,0,83.64,85.14,1,1,1,2,2,0,0,0,0,84.53,25,0
22960,3,2015,Pensacola Regional,3/14/2015,Finals,SA,2,-,East Coweta HS (GA),GA,15.96,5,16.15,2,16.4,3,33.1,2,81.61,2,0,81.61,83.11,2,2,1,3,2,1,2,85.07,26,87.88,13,1
22961,3,2015,Pensacola Regional,3/14/2015,Finals,SA,2,-,Pace HS (FL),FL,16.34,2,15.62,6,16.7,2,32.6,3,81.26,3,0,81.26,82.76,3,3,1,2,2,1,3,90.89,5,84.81,22,0
22962,3,2015,Pensacola Regional,3/14/2015,Finals,SA,2,-,Hardin Valley Academy (TN),TN,16.33,3,15.81,5,16.2,4,32.5,4,80.84,4,0,80.84,82.34,4,4,1,2,2,1,1,80.13,52,83.24,56,0
22963,3,2015,Pensacola Regional,3/14/2015,Finals,SA,2,-,Daphne HS (AL),AL,15.48,7,16,3,15.6,10,31.5,7,78.58,5,0,78.58,80.08,5,5,1,2,2,1,2,83.545,31,83.83,40,0
22969,3,2015,Pensacola Regional,3/14/2015,Finals,SA,2,-,Denham Springs HS (LA),LA,14.35,11,14.28,12,15.8,8,30.1,11,74.53,11,0,74.53,76.03,11,11,1,1,2,0,0,0,0,76.79,69,0
22978,1,2015,Phoenix Regional,3/14/2015,Prelims,SA,2,-,Arlington HS (NY),NY,13.48,8,14.01,10,12.7,12,26.1,12,66.29,12,0,66.29,67.79,12,12,1,2,2,1,1,75.88,77,81.9,42,0
22983,1,2015,Phoenix Regional,3/14/2015,Prelims,IA,1,-,Wysteria (AZ),AZ,14.55,3,14.14,3,14,3,29.4,4,72.09,4,0,72.09,73.59,4,4,1,1,1,1,1,72.82,61,76.2,51,0
22989,1,2015,Phoenix Regional,3/14/2015,Prelims,IW,5,-,FeniX Independent (AZ),AZ,15.6,1,14.3,1,15.6,1,30.9,1,76.4,1,0,76.4,77.90,1,1,1,3,5,1,3,84.8,13,83.9,14,1
22990,3,2015,Phoenix Regional,3/14/2015,Finals,SA,2,-,Diamond Bar HS (CA),CA,16.48,1,16.27,1,16.5,1,33.3,1,82.55,1,0,82.55,84.05,1,1,1,3,2,0,0,0,0,92.795,3,1
22991,3,2015,Phoenix Regional,3/14/2015,Finals,SA,2,-,Corona Del Sol HS (AZ),AZ,15.28,2,16.07,2,15.4,2,31.5,2,78.25,2,0,78.25,79.75,2,2,1,2,2,0,0,0,0,80.17,59,0
23000,1,2015,Southwest Power Regional,3/14/2015,Prelims,SA,2,Round 3,Americas HS (TX),TX,15.88,2,17,2,17.1,1,33.3,1,83.28,1,0,83.28,84.78,1,2,1,3,4,1,1,77.7,29,90.18,7,1
23001,1,2015,Southwest Power Regional,3/14/2015,Prelims,SA,2,Round 3,Aledo HS (TX),TX,15.21,4,17.2,1,16.6,2,31.7,4,80.71,2,0,80.71,82.21,2,6,1,3,2,0,0,0,0,87.6,14,1
23003,1,2015,Southwest Power Regional,3/14/2015,Prelims,SA,2,Round 3,Dawson HS (TX),TX,15.48,3,16.27,6,15.5,4,32.4,2,79.65,4,0,79.65,81.15,4,10,1,2,2,0,0,0,0,81.72,44,0
23009,1,2015,Southwest Power Regional,3/14/2015,Prelims,SA,2,Round 4,Saginaw HS (TX),TX,15.01,4,16.8,3,15.7,2,32.5,1,80.01,1,0,80.01,81.51,1,8,1,2,2,0,0,0,0,83.81,36,0
23012,1,2015,Southwest Power Regional,3/14/2015,Prelims,SA,2,Round 4,Kickapoo HS (MO),MO,15.35,2,17.2,1,14.7,4,30.4,4,77.65,4,0,77.65,79.15,4,16,1,2,2,1,2,80.61,45,83.31,38,0
23017,1,2015,Southwest Power Regional,3/14/2015,Prelims,IA,1,-,Americas Independent (TX),TX,16.21,1,16.54,1,16.5,1,33.7,1,82.95,1,0,82.95,84.45,1,1,1,3,1,1,2,83.61,23,93.535,4,1
23018,1,2015,Southwest Power Regional,3/14/2015,Prelims,IA,1,-,ATX Winterguard (TX),TX,15.94,2,15.61,3,16,2,30.8,2,78.35,2,0,78.35,79.85,2,2,1,3,1,1,3,87.65,10,87.3,11,1
23019,1,2015,Southwest Power Regional,3/14/2015,Prelims,IA,1,-,Capriccio Independent Winterguard (TX),TX,15.74,3,15.8,2,14.6,3,29.3,3,75.44,3,0,75.44,76.94,3,3,1,2,1,0,0,0,0,81.53,28,0
23022,1,2015,Southwest Power Regional,3/14/2015,Prelims,SO,4,-,Marcus HS (TX),TX,16.6,1,16.7,2,16.9,1,32.4,2,82.6,1,0,82.6,84.10,1,1,1,3,4,0,0,0,0,93.55,3,1
23023,1,2015,Southwest Power Regional,3/14/2015,Prelims,SO,4,-,James Bowie HS (TX),TX,15.9,5,16.5,3,16.5,3,32.8,1,81.7,2,0,81.7,83.20,2,2,1,3,4,1,3,86.7,11,92.15,4,1
23024,1,2015,Southwest Power Regional,3/14/2015,Prelims,SO,4,-,The Woodlands HS (TX),TX,16.4,2,17,1,16,5,30.4,5,79.8,3,0,79.8,81.30,3,3,1,3,2,0,0,0,0,86,11,1
23025,1,2015,Southwest Power Regional,3/14/2015,Prelims,SO,4,-,Round Rock HS (TX),TX,16,4,15.4,5,16.7,2,30.8,3,78.9,4,0,78.9,80.40,4,4,1,3,4,1,3,90.85,5,84.4,13,1
23026,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,Harrison HS (GA),GA,16.86,1,17.07,1,17.1,1,33.4,1,84.43,1,0,84.43,87.43,1,1,1,3,2,1,3,88.645,9,87.97,9,1
23027,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,Marvin Ridge HS (NC),NC,16.81,2,16.67,3,16.7,4,33.1,2,83.28,2,0,83.28,86.28,2,2,1,3,2,1,2,82.105,35,94.54,1,1
23028,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,Mill Creek HS (GA),GA,16.47,4,15.95,6,17,2,32.9,3,82.32,3,0,82.32,85.32,3,3,1,3,2,1,3,84.515,15,86.79,15,1
23029,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,East Lincoln HS (NC),NC,16.48,3,16.87,2,16.4,5,31.8,5,81.55,4,0,81.55,84.55,4,4,1,2,2,0,0,0,0,86.83,21,0
23030,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,East Coweta HS (GA),GA,16.15,5,15.47,9,16.8,3,31.9,4,80.32,5,0,80.32,83.32,5,5,1,3,2,1,2,85.07,26,87.88,13,1
23031,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,Spartanburg HS (SC),SC,16.14,6,15.55,8,15.6,8,31.1,6,78.39,6,0,78.39,81.39,6,6,1,2,2,0,0,0,0,86.68,23,0
23032,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,Green Hope HS (NC),NC,15.81,7,15.94,7,16.1,6,29.7,9,77.55,7,0,77.55,80.55,7,7,1,2,2,1,2,81.565,40,86.23,46,0
23034,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,Ooltewah HS (TN),TN,15.42,9,14.81,12,15.3,10,29.9,8,75.43,9,0,75.43,78.43,9,9,1,2,2,0,0,0,0,79.86,62,0
23040,3,2015,Atlanta Regional,3/8/2015,Finals,SA,2,-,Farragut HS (TN),TN,14.48,15,14.34,14,14.2,15,27.2,15,70.22,15,0,70.22,73.22,15,15,1,1,2,1,1,70.08,101,73.42,94,0
23041,3,2015,Atlanta Regional,3/8/2015,Finals,IA,1,-,University of South Florida A (FL),FL,16.28,2,16.67,1,17,1,33.6,1,83.55,1,0,83.55,86.55,1,1,1,3,1,1,3,93.795,4,95.38,2,1
23042,3,2015,Atlanta Regional,3/8/2015,Finals,IA,1,-,University of Georgia (GA),GA,16.47,1,16.07,2,16.9,2,32.4,2,81.84,2,0,81.84,84.84,2,2,1,3,1,0,0,0,0,90.065,7,1
23043,3,2015,Atlanta Regional,3/8/2015,Finals,IA,1,-,Edge Independent (GA),GA,15.87,3,15.28,3,15.4,4,31.8,3,78.35,3,0,78.35,81.35,3,3,1,3,1,1,2,81.74,32,87.61,9,1
23044,3,2015,Atlanta Regional,3/8/2015,Finals,IA,1,-,Olympic Independent (NC),NC,14.08,7,14.81,4,15.2,5,30.1,4,74.19,4,0,74.19,77.19,4,4,1,1,1,0,0,0,0,78.83,42,0
23045,3,2015,Atlanta Regional,3/8/2015,Finals,IA,1,-,Magnolia Independent (MS),MS,14.68,5,14.08,5,15.5,3,29,5,73.26,5,0,73.26,76.26,5,5,1,1,1,0,0,0,0,79.72,39,0
23046,3,2015,Atlanta Regional,3/8/2015,Finals,IA,1,-,Cimarron Performance Company (FL),FL,14.88,4,13.93,6,14.7,7,28.6,7,72.11,6,0,72.11,75.11,6,6,1,1,3,1,1,71,38,79.82,38,0
23047,3,2015,Atlanta Regional,3/8/2015,Finals,IA,1,-,Southeast Visual Ensemble (AL),AL,14.48,6,13.42,7,15.1,6,29,5,72,7,0,72,75.00,7,7,1,2,1,0,0,0,0,81.78,32,0
23048,3,2015,Atlanta Regional,3/8/2015,Finals,SO,4,-,Wakefield HS - Maroon (NC),NC,14.6,1,15,1,14.3,1,27,2,70.9,1,0,70.9,73.90,1,1,1,2,4,1,2,81.8,19,80.2,22,0
23050,3,2015,Atlanta Regional,3/8/2015,Finals,IO,3,-,Etude (SC),SC,16.5,1,16.9,1,16.6,1,33.2,1,83.2,1,0,83.2,86.20,1,1,1,3,3,1,3,84.85,13,94.85,2,1
23051,3,2015,Atlanta Regional,3/8/2015,Finals,IO,3,-,Alta Marea (AL),AL,16,2,16.1,3,15.5,2,31.8,2,79.4,2,0,79.4,82.40,2,2,1,3,3,1,3,85.95,11,89.7,6,1
23052,3,2015,Atlanta Regional,3/8/2015,Finals,IO,3,-,Aria Winterguard (NC),NC,15,3,16.2,2,15.4,3,29.9,3,76.5,3,0,76.5,79.50,3,3,1,3,3,1,2,82.2,23,85.4,13,1
23053,3,2015,Atlanta Regional,3/8/2015,Finals,IO,3,-,Georgia State University Winterguard (GA),GA,14,4,15.4,4,14.7,4,29.8,4,73.9,4,0,73.9,76.90,4,4,1,1,1,1,3,96.07,1,77.4,29,0
23054,3,2015,Atlanta Regional,3/8/2015,Finals,IW,5,-,Paramount (GA),GA,16.4,1,17.1,1,17,1,33.3,1,83.8,1,0.1,83.7,86.70,1,1,1,3,5,1,2,81.9,16,90.4,7,1
23055,3,2015,Atlanta Regional,3/8/2015,Finals,IW,5,-,University of South Florida (FL),FL,15.3,2,16.3,2,15.2,2,30.8,2,77.6,2,0,77.6,80.60,2,2,1,3,5,1,3,83.7,14,83,15,1
23063,1,2015,Denver Regional,3/7/2015,Prelims,IA,1,-,Railmen Winter Guard (NE),NE,14.54,3,14.16,1,13.9,1,28.8,1,71.4,1,0,71.4,74.40,1,1,1,1,1,1,1,80.12,41,78.9,41,0
23067,1,2015,Denver Regional,3/7/2015,Prelims,SO,4,-,Pomona HS (CO),CO,15.1,1,15.6,1,15,1,29.7,1,75.4,1,0,75.4,78.40,1,1,1,2,4,1,1,78.5,25,79.1,24,0
23069,1,2015,Denver Regional,3/7/2015,Prelims,IO,3,-,Malachi (CO),CO,15,1,15.3,1,14.2,1,29.2,1,73.7,1,0,73.7,76.70,1,1,1,2,3,1,1,78.7,29,81.3,24,0
23070,1,2015,Denver Regional,3/7/2015,Prelims,IO,3,-,Solstice Winter Guard (CO),CO,13.8,2,15.1,2,14,2,28.3,2,71.2,2,0,71.2,74.20,2,2,1,1,1,1,1,77.57,49,75.6,31,0
23071,1,2015,Denver Regional,3/7/2015,Prelims,IW,5,-,Opus 10 (CO),CO,14.9,1,15.1,1,15.4,1,31,1,76.4,1,0,76.4,79.40,1,1,1,2,5,1,3,86.85,10,81.4,18,0
23073,3,2015,Denver Regional,3/7/2015,Finals,SA,2,-,Bellevue East HS Varsity (NE),NE,15.68,3,15.06,4,15.5,1,31.3,2,77.54,2,0,77.54,80.54,2,2,1,2,2,0,0,0,0,84.63,24,0
23076,1,2015,Union CIty Regional,3/7/2015,Prelims,SA,2,Round 2,Leigh HS (CA),CA,12.29,10,12.41,11,12.5,11,23.8,11,61,11,0,61,64.00,11,22,1,1,2,1,1,76.5,73,69.93,115,0
